id,team,No,name,time_played,position,birthdate,height,weight,salary,nth_year,is_youth,nationality,j1_total_num_played,j1_total_scores,j2_total_num_played,j2_total_scores,j3_total_num_played,j3_total_scores,na_total_num_played,na_total_scores,prev3_team,prev2_team,prev1_team,prev3_div,prev2_div,prev1_div,prev3_num_played,prev2_num_played,prev1_num_played,prev3_scores,prev2_scores,prev1_scores,prev3_time_played,prev2_time_played,prev1_time_played
441,清水,1.0,西部　洋平,0.0,GK,1980-12-01,187.0,79.0,2300,10.0,,,298.0,0.0,51.0,0.0,,,,,川崎F,清水,清水,1,2,1,11,6,0,0,0,0,990,528,0
442,清水,2.0,清水　航平,0.0,MF,1989-04-30,169.0,67.0,2600,2.0,,,137.0,6.0,4.0,1.0,,,,,広島,広島,広島・清水,1,1,1,16,31,21,2,0,0,912,1626,1321
443,清水,3.0,ファン　ソッコ,2880.0,DF,1989-06-27,183.0,80.0,3500,1.0,,korea,92.0,3.0,,,,,4.0,0.0,鹿島,鹿島,CHN,1,1,9,24,12,15,0,0,0,1935,1008,-
444,清水,4.0,フレイレ,2604.0,DF,1989-08-21,187.0,82.0,3000,2.0,,brazil,11.0,0.0,,,,,,,CYP,POR,清水,9,9,1,32,18,11,3,0,0,-,-,329
446,清水,6.0,竹内　涼,2123.0,MF,1991-03-08,173.0,67.0,2400,9.0,,,88.0,0.0,60.0,3.0,,,,,清水,清水,清水,1,2,1,19,30,24,0,0,0,1074,2345,2148
447,清水,7.0,六平　光成,0.0,MF,1991-01-16,176.0,66.0,2500,6.0,,,89.0,1.0,26.0,0.0,,,,,清水,清水,清水,1,2,1,25,26,25,0,0,0,1473,1957,2215
448,清水,9.0,鄭　大世,599.0,FW,1984-03-02,181.0,80.0,8000,4.0,,,148.0,60.0,37.0,26.0,,,33.0,15.0,KOR・清水,清水,清水,1,2,1,13,37,23,4,26,10,1027,2842,1878
449,清水,10.0,白崎　凌兵,1926.0,MF,1993-05-18,181.0,70.0,2300,6.0,,,52.0,5.0,85.0,13.0,0.0,0.0,,,清水,清水,清水,1,2,1,20,35,24,2,8,3,1245,2862,1886
450,清水,11.0,村田　和哉,126.0,FW,1988-10-07,169.0,64.0,2500,6.0,,,105.0,7.0,36.0,5.0,,,,,清水,清水,清水,1,2,1,15,36,19,1,5,0,668,1306,454
451,清水,13.0,六反　勇治,3060.0,GK,1987-04-10,188.0,80.0,3000,2.0,,,98.0,0.0,23.0,0.0,,,0.0,0.0,仙台,仙台,清水,1,1,1,32,13,34,0,0,0,2880,1163,3060
452,清水,14.0,楠神　順平,25.0,MF,1987-08-27,171.0,63.0,2500,1.0,,,121.0,10.0,21.0,3.0,4.0,1.0,,,C大阪,鳥栖・AUS,AUS,2,1,9,21,1,11,3,0,1,1132,31,-
453,清水,15.0,兵働　昭弘,51.0,MF,1982-05-12,180.0,73.0,2500,7.0,,,191.0,17.0,180.0,15.0,,,,,大分,水戸,甲府,2,2,1,33,41,23,2,0,1,2689,3453,1840
454,清水,17.0,河井　陽介,2798.0,MF,1989-08-04,166.0,59.0,2700,7.0,,,110.0,2.0,37.0,1.0,,,,,清水,清水,清水,1,2,1,13,37,3,0,1,0,817,3210,248
455,清水,18.0,長谷川　悠,96.0,FW,1987-07-05,187.0,78.0,2200,3.0,,,169.0,26.0,100.0,17.0,,,,,徳島,徳島・清水,清水,2,2,1,36,17,16,3,1,2,1991,288,834
456,清水,19.0,ミッチェル　デューク,843.0,FW,1991-01-18,186.0,84.0,3500,4.0,,australia,60.0,2.0,7.0,1.0,,,4.0,2.0,清水,清水,清水,1,2,1,29,7,31,1,1,1,2039,283,1947
457,清水,20.0,クリスラン,1469.0,FW,1992-03-13,187.0,85.0,4500,1.0,,brazil,29.0,8.0,,,,,,,BRA・POR,POR・POR,仙台,9,9,1,13,11,29,2,0,8,-,-,1009
460,清水,23.0,北川　航也,2364.0,FW,1996-07-26,180.0,77.0,1500,4.0,1.0,,33.0,6.0,30.0,9.0,4.0,0.0,,,清水,清水,清水,1,2,1,7,30,26,1,9,5,290,969,1129
461,清水,24.0,増田　誓志,0.0,MF,1985-06-19,179.0,75.0,3500,2.0,,,204.0,15.0,,,,,1.0,0.0,KOR,KOR,UAE・清水,9,9,1,31,32,4,3,0,1,-,-,259
462,清水,25.0,松原　后,2775.0,DF,1996-08-30,182.0,72.0,1500,4.0,,,39.0,2.0,28.0,1.0,3.0,0.0,,,清水,清水,清水,1,2,1,7,28,32,0,1,2,378,2497,2834
463,清水,26.0,二見　宏志,553.0,DF,1992-03-20,179.0,75.0,1700,3.0,,,50.0,2.0,1.0,0.0,,,,,仙台,仙台・清水,清水,1,1,1,13,5,25,0,0,1,974,99,2156
465,清水,28.0,立田　悠悟,2005.0,DF,1998-06-21,191.0,81.0,420,2.0,1.0,,0.0,0.0,,,,,,,-,-,清水,-,-,1,-,-,0,-,-,0,-,-,0
466,清水,29.0,石毛　秀樹,1857.0,MF,1994-09-21,170.0,69.0,2300,6.0,1.0,,81.0,7.0,54.0,3.0,8.0,2.0,,,清水,清水,岡山,1,2,2,12,23,31,3,1,2,560,1150,1838
467,清水,30.0,金子　翔太,2845.0,MF,1995-05-02,163.0,58.0,1500,5.0,,,33.0,4.0,27.0,5.0,18.0,3.0,,,清水・栃木,清水,清水,1,2,1,10,22,26,1,4,4,446,769,1626
477,清水,45.0,角田　誠,292.0,DF,1983-07-10,180.0,78.0,3200,4.0,,,340.0,20.0,72.0,1.0,,,,,川崎F・清水,清水,清水,1,1,1,28,23,19,0,1,1,2246,1981,1420
480,仙台,1.0,シュミット　ダニエル,1620.0,GK,1992-02-03,197.0,88.0,1400,4.0,,,20.0,0.0,71.0,0.0,,,,,仙台・熊本,松本,仙台,2,2,1,26,41,20,0,0,0,2340,3690,1800
481,仙台,2.0,永戸　勝也,1458.0,DF,1995-01-15,173.0,73.0,750,2.0,,,17.0,0.0,,,,,,,-,-,仙台,-,-,1,-,-,17,-,-,0,-,-,1364
482,仙台,4.0,蜂須賀　孝治,2299.0,DF,1990-07-20,180.0,76.0,1300,6.0,,,82.0,0.0,,,,,,,仙台,仙台,仙台,1,1,1,21,9,29,0,0,0,1003,475,1490
483,仙台,6.0,板倉　滉,1970.0,DF,1997-01-27,186.0,75.0,600,1.0,,,7.0,0.0,,,2.0,0.0,,,川崎F,川崎F,川崎F,1,1,1,0,2,5,0,0,0,0,21,72
484,仙台,7.0,奥埜　博亮,2110.0,MF,1989-08-14,171.0,68.0,2000,6.0,1.0,,99.0,15.0,55.0,7.0,,,,,仙台,仙台,仙台,1,1,1,32,34,31,7,4,4,2311,2437,2181
485,仙台,8.0,庄司　悦大,0.0,MF,1989-09-14,175.0,70.0,1400,1.0,,,,,110.0,9.0,63.0,0.0,,,山口,山口,岐阜,3,2,2,35,42,41,0,4,5,3137,3731,3689
486,仙台,10.0,梁　勇基,435.0,MF,1982-01-07,173.0,72.0,4000,15.0,,,241.0,29.0,254.0,47.0,,,21.0,5.0,仙台,仙台,仙台,1,1,1,33,26,24,3,0,2,2931,2112,1107
487,仙台,11.0,石原　直樹,2752.0,FW,1984-08-14,173.0,64.0,2400,2.0,,,225.0,57.0,143.0,41.0,,,,,浦和,浦和,仙台,1,1,1,4,6,31,0,0,10,298,115,2740
488,仙台,13.0,平岡　康裕,2287.0,DF,1986-05-23,183.0,72.0,2800,3.0,,,246.0,12.0,,,,,,,清水,仙台,仙台,1,1,1,18,28,33,0,0,0,1357,2445,2927
489,仙台,14.0,金久保　順,0.0,MF,1987-07-26,172.0,65.0,1400,4.0,,,93.0,8.0,28.0,3.0,,,,,仙台,仙台,仙台,1,1,1,20,14,2,1,2,0,1070,902,25
491,仙台,16.0,野津田　岳人,2064.0,MF,1994-06-06,177.0,72.0,1200,2.0,,,103.0,15.0,,,4.0,1.0,,,広島,広島・新潟,清水・仙台,1,1,1,19,18,23,4,2,3,878,872,999
492,仙台,17.0,富田　晋伍,2203.0,MF,1986-06-20,169.0,64.0,3000,14.0,,,244.0,4.0,109.0,1.0,,,,,仙台,仙台,仙台,1,1,1,34,33,25,0,1,0,3060,2970,2169
494,仙台,19.0,ジャーメイン　良,507.0,FW,1995-04-19,182.0,75.0,480,1.0,,,1.0,0.0,,,,,,,-,-,仙台,-,-,1,-,-,1,-,-,0,-,-,8
495,仙台,20.0,阿部　拓馬,1466.0,FW,1987-12-05,171.0,72.0,2000,1.0,,,65.0,7.0,93.0,37.0,1.0,0.0,,,甲府,FC東京,FC東京・KOR,1,1,9,30,11,10,5,1,0,2544,925,-
496,仙台,21.0,関　憲太郎,1440.0,GK,1986-03-09,178.0,78.0,1500,8.0,,,69.0,0.0,59.0,0.0,,,,,仙台,仙台,仙台,1,1,1,2,20,14,0,0,0,180,1717,1260
497,仙台,22.0,川浪　吾郎,0.0,GK,1991-04-30,192.0,84.0,600,1.0,,,7.0,0.0,10.0,0.0,,,,,新潟,新潟,新潟,1,1,1,0,5,1,0,0,0,0,429,90
498,仙台,23.0,中野　嘉大,1670.0,MF,1993-02-24,176.0,66.0,800,2.0,,,43.0,3.0,,,,,,,川崎F,川崎F,仙台,1,1,1,10,15,18,1,0,2,690,315,1327
499,仙台,25.0,菅井　直樹,234.0,MF,1984-09-21,178.0,70.0,2300,16.0,,,196.0,20.0,186.0,20.0,,,,,仙台,仙台,仙台,1,1,1,28,16,14,0,0,1,2120,565,736
500,仙台,27.0,大岩　一貴,2967.0,DF,1989-08-17,182.0,78.0,2400,3.0,,,67.0,4.0,132.0,6.0,,,,,千葉,仙台,仙台,2,1,1,35,33,34,2,1,3,3071,2858,3060
501,仙台,29.0,古林　将太,611.0,MF,1991-05-11,174.0,70.0,1600,2.0,,,107.0,4.0,76.0,4.0,,,,,湘南,名古屋,名古屋・仙台,1,1,1,26,28,17,3,1,0,1429,1740,988
502,仙台,30.0,西村　拓真,1542.0,FW,1996-10-22,178.0,76.0,900,4.0,,,40.0,3.0,,,14.0,1.0,,,仙台,仙台,仙台,1,1,1,0,12,28,0,1,2,0,290,1670
503,仙台,31.0,茂木　駿佑,0.0,MF,1996-10-02,168.0,64.0,550,4.0,1.0,,27.0,0.0,11.0,0.0,1.0,0.0,,,仙台・金沢,仙台,仙台,1,1,1,22,8,8,0,0,0,1422,225,230
504,仙台,33.0,常田　克人,187.0,DF,1997-11-27,187.0,82.0,400,3.0,,,0.0,0.0,0.0,0.0,,,,,-,仙台,仙台・大分,-,1,1,-,0,0,-,0,0,-,0,0
505,仙台,34.0,椎橋　慧也,1217.0,MF,1997-06-20,178.0,70.0,600,3.0,,,9.0,1.0,,,,,,,-,仙台,仙台,-,1,1,-,0,9,-,0,1,-,0,810
508,仙台,39.0,金　正也,966.0,DF,1988-05-17,183.0,74.0,1700,1.0,,,78.0,4.0,,,2.0,0.0,,,G大阪,G大阪,G大阪,1,1,1,13,28,15,0,3,1,737,2404,1050
520,川崎F,1.0,チョン　ソンリョン,2770.0,GK,1985-01-04,191.0,91.0,8500,3.0,,korea,62.0,0.0,,,,,67.0,0.0,KOR,川崎F,川崎F,9,1,1,19,29,33,0,0,0,-,2552,2895
521,川崎F,2.0,登里　享平,1485.0,DF,1990-11-13,168.0,68.0,2400,10.0,,,132.0,7.0,,,,,,,川崎F,川崎F,川崎F,1,1,1,1,14,23,0,0,1,5,842,1478
522,川崎F,3.0,奈良　竜樹,2051.0,DF,1993-09-19,180.0,74.0,2200,3.0,,,61.0,2.0,81.0,0.0,7.0,1.0,,,FC東京,川崎F,川崎F,1,1,1,0,12,27,0,0,1,0,1009,2025
523,川崎F,4.0,大久保　嘉人,524.0,FW,1982-06-09,170.0,73.0,6000,5.0,,,399.0,179.0,29.0,18.0,,,60.0,6.0,川崎F,川崎F,FC東京,1,1,1,32,33,28,23,15,8,2868,2849,2140
524,川崎F,5.0,谷口　彰悟,3060.0,DF,1991-07-15,183.0,75.0,4000,5.0,,,132.0,11.0,,,,,3.0,0.0,川崎F,川崎F,川崎F,1,1,1,34,34,34,2,1,7,3060,2883,3060
525,川崎F,6.0,田坂　祐介,66.0,MF,1985-07-08,171.0,67.0,3000,10.0,,,153.0,15.0,,,,,,,川崎F,川崎F,川崎F,1,1,1,12,18,18,3,1,0,810,879,735
526,川崎F,7.0,車屋　紳太郎,2695.0,DF,1992-04-05,178.0,75.0,2600,4.0,,,96.0,1.0,,,,,3.0,0.0,川崎F,川崎F,川崎F,1,1,1,30,30,34,0,1,0,2030,2546,3041
527,川崎F,8.0,阿部　浩之,2081.0,MF,1989-07-05,170.0,68.0,4200,2.0,,,133.0,26.0,30.0,5.0,2.0,0.0,3.0,0.0,G大阪,G大阪,川崎F,1,1,1,33,27,28,4,3,10,1967,1731,2252
528,川崎F,9.0,赤﨑　秀平,2.0,FW,1991-09-01,174.0,70.0,2000,1.0,,,76.0,15.0,,,,,,,鹿島,鹿島,鹿島・G大阪,1,1,1,22,24,14,7,2,1,1141,1138,654
529,川崎F,10.0,大島　僚太,2461.0,MF,1993-01-23,168.0,64.0,3300,8.0,,,146.0,6.0,,,1.0,0.0,2.0,0.0,川崎F,川崎F,川崎F,1,1,1,28,24,25,0,2,1,2449,2061,2117
530,川崎F,11.0,小林　悠,2206.0,FW,1987-09-23,177.0,72.0,9800,9.0,,,201.0,78.0,5.0,0.0,,,11.0,2.0,川崎F,川崎F,川崎F,1,1,1,18,32,34,5,15,23,1153,2818,2951
531,川崎F,14.0,中村　憲剛,2630.0,MF,1980-10-31,175.0,66.0,11000,16.0,,,405.0,64.0,75.0,9.0,,,68.0,6.0,川崎F,川崎F,川崎F,1,1,1,33,31,32,2,9,6,2781,2785,2654
532,川崎F,16.0,長谷川　竜也,436.0,MF,1994-03-07,164.0,60.0,1200,3.0,,,26.0,6.0,,,,,,,川崎F,川崎F,川崎F,1,1,1,0,2,24,0,1,5,0,121,952
533,川崎F,17.0,武岡　優斗,217.0,MF,1986-06-24,178.0,73.0,2000,5.0,,,55.0,1.0,135.0,14.0,,,,,川崎F,川崎F,川崎F,1,1,1,30,18,3,1,0,0,2170,619,183
534,川崎F,18.0,エウシーニョ,2794.0,DF,1989-11-30,180.0,78.0,6000,4.0,,brazil,88.0,18.0,,,,,,,川崎F,川崎F,川崎F,1,1,1,34,33,21,8,5,5,3007,2885,1864
535,川崎F,19.0,森谷　賢太郎,93.0,MF,1988-09-21,173.0,65.0,2300,6.0,,,110.0,12.0,,,,,,,川崎F,川崎F,川崎F,1,1,1,22,19,18,2,4,2,1382,874,765
536,川崎F,20.0,知念　慶,1022.0,FW,1995-03-17,177.0,73.0,550,2.0,,,4.0,1.0,,,,,,,-,-,川崎F,-,-,1,-,-,4,-,-,1,-,-,58
537,川崎F,21.0,エドゥアルド　ネット,885.0,MF,1988-10-24,185.0,76.0,6000,3.0,,brazil,58.0,3.0,,,,,,,BRA,川崎F,川崎F,9,1,1,28,27,31,0,2,1,-,2148,2530
538,川崎F,22.0,下田　北斗,339.0,MF,1991-11-07,171.0,66.0,2000,1.0,,,56.0,4.0,10.0,0.0,,,,,甲府,湘南,湘南,1,1,1,22,23,10,2,2,0,1807,1474,411
539,川崎F,23.0,エドゥアルド,199.0,DF,1993-04-27,184.0,84.0,3300,3.0,,brazil,74.0,3.0,34.0,4.0,,,,,柏,川崎F,川崎F,1,1,1,29,25,14,2,0,0,2548,1734,1089
540,川崎F,24.0,安藤　駿介,0.0,GK,1990-08-10,185.0,81.0,650,9.0,1.0,,15.0,0.0,,,,,,,川崎F,川崎F,川崎F,1,1,1,0,0,0,0,0,0,0,0,0
541,川崎F,25.0,守田　英正,1827.0,MF,1995-05-10,177.0,75.0,480,1.0,,,0.0,0.0,,,,,,,-,-,川崎F,-,-,1,-,-,0,-,-,0,-,-,0
543,川崎F,27.0,鈴木　雄斗,212.0,MF,1993-12-07,182.0,76.0,1800,1.0,,,0.0,0.0,139.0,18.0,0.0,0.0,,,水戸,山形,山形,2,2,2,27,21,31,6,2,5,1789,1110,2093
545,川崎F,29.0,舞行龍ジェームズ,0.0,DF,1988-09-17,185.0,82.0,2300,2.0,,,94.0,1.0,1.0,0.0,,,3.0,0.0,新潟,新潟,川崎F,1,1,1,29,22,0,0,1,0,2456,1897,0
546,川崎F,30.0,新井　章太,270.0,GK,1988-11-01,184.0,84.0,900,6.0,,,31.0,0.0,0.0,0.0,,,,,川崎F,川崎F,川崎F,1,1,1,23,5,3,0,0,0,2070,397,165
552,川崎F,37.0,齋藤　学,405.0,MF,1990-04-04,169.0,66.0,6200,1.0,,,201.0,32.0,36.0,14.0,,,6.0,1.0,横浜FM,横浜FM,横浜FM,1,1,1,32,33,25,7,10,1,2793,2844,2213
553,川崎F,41.0,家長　昭博,2745.0,MF,1986-06-13,173.0,70.0,8300,2.0,,,290.0,46.0,50.0,12.0,,,3.0,0.0,大宮,大宮,川崎F,2,1,1,33,26,21,11,11,2,2869,2313,1289
555,長崎,1.0,増田　卓也,540.0,GK,1989-06-29,185.0,80.0,1000,2.0,,,4.0,0.0,42.0,0.0,,,,,広島,広島,長崎,1,1,2,0,0,42,0,0,0,0,0,3780
556,長崎,2.0,田代　真一,0.0,DF,1988-06-26,182.0,72.0,1300,2.0,,,5.0,0.0,110.0,1.0,,,,,千葉,山形,長崎,2,2,2,12,30,31,0,1,0,473,2519,2341
557,長崎,3.0,飯尾　竜太朗,2632.0,MF,1991-01-30,173.0,69.0,1300,2.0,,,6.0,0.0,79.0,5.0,,,,,松本,松本,長崎,1,2,2,6,18,39,0,2,3,392,1481,3482
558,長崎,4.0,髙杉　亮太,2674.0,DF,1984-01-10,182.0,71.0,2400,6.0,,,,,279.0,12.0,,,,,長崎,長崎,長崎,2,2,2,31,32,28,0,1,2,2790,2864,2520
559,長崎,5.0,田上　大地,2177.0,DF,1993-06-16,180.0,78.0,1200,3.0,,,,,39.0,1.0,,,,,-,長崎,長崎,-,2,2,-,15,24,-,0,1,-,897,1937
561,長崎,6.0,前田　悠佑,316.0,MF,1984-11-23,176.0,69.0,2000,7.0,,,,,153.0,2.0,,,,,長崎,長崎,長崎,2,2,2,34,34,32,1,0,1,1889,2615,1968
562,長崎,7.0,幸野　志有人,75.0,MF,1993-05-04,179.0,70.0,1300,3.0,,,3.0,0.0,116.0,7.0,15.0,0.0,,,FC東京,FC東京・山口,長崎,1,2,2,0,8,30,0,0,3,0,616,1883
563,長崎,8.0,木村　裕,0.0,FW,1994-06-03,177.0,73.0,1000,4.0,,,11.0,0.0,63.0,10.0,3.0,1.0,,,長崎,長崎,長崎,2,2,2,26,24,18,4,1,5,1772,1283,943
564,長崎,9.0,ファンマ,1993.0,FW,1990-11-17,187.0,90.0,7000,2.0,,spain,,,32.0,11.0,,,,,SCO,SPA,長崎,9,9,2,33,10,32,12,2,11,-,-,2294
565,長崎,10.0,黒木　聖仁,1839.0,MF,1989-10-24,180.0,72.0,1500,3.0,,,53.0,3.0,93.0,8.0,,,,,長崎,甲府,甲府,2,1,1,34,26,6,4,2,0,3024,1772,174
566,長崎,11.0,鈴木　武蔵,1860.0,FW,1994-02-11,185.0,74.0,1500,1.0,,,97.0,7.0,15.0,2.0,3.0,0.0,,,新潟・水戸,新潟,新潟・松本,1,1,1,19,14,26,3,0,1,631,515,728
567,長崎,13.0,乾　大知,0.0,DF,1989-12-02,183.0,78.0,1400,2.0,,,,,140.0,8.0,,,,,群馬,群馬,長崎,2,2,2,21,29,40,0,2,4,1808,2455,3585
568,長崎,14.0,中村　北斗,0.0,MF,1985-07-10,167.0,69.0,2400,1.0,,,115.0,7.0,134.0,10.0,,,,,福岡,福岡,福岡,2,1,2,30,16,5,3,0,0,2510,1253,19
569,長崎,15.0,島田　譲,1479.0,MF,1990-11-28,175.0,73.0,1500,2.0,,,,,140.0,5.0,,,,,岡山,岡山,長崎,2,2,2,31,29,37,0,0,2,1600,1341,3153
570,長崎,16.0,吉岡　雅和,0.0,MF,1995-03-09,163.0,59.0,600,2.0,,,,,19.0,2.0,,,,,-,-,長崎,-,-,2,-,-,19,-,-,2,-,-,761
571,長崎,17.0,中原　彰吾,1016.0,MF,1994-05-19,177.0,68.0,700,1.0,,,3.0,0.0,34.0,1.0,27.0,2.0,,,札幌,札幌,G大阪,2,2,1,13,4,3,0,1,0,388,111,176
572,長崎,18.0,ベン　ハロラン,81.0,MF,1992-06-14,182.0,74.0,8000,1.0,,australia,,,,,,,6.0,0.0,GER,GER,GER,9,9,9,22,19,9,2,2,1,-,-,-
574,長崎,19.0,澤田　崇,2698.0,MF,1991-05-26,170.0,63.0,1200,2.0,,,7.0,1.0,87.0,14.0,,,,,清水,清水,長崎,1,2,2,7,7,40,1,0,5,281,202,3476
575,長崎,20.0,中村　慶太,1677.0,MF,1993-06-30,178.0,73.0,1300,3.0,,,,,64.0,10.0,,,,,-,長崎,長崎,-,2,2,-,27,37,-,2,8,-,844,1339
576,長崎,21.0,富澤　雅也,0.0,GK,1993-07-14,188.0,76.0,480,3.0,,,,,0.0,0.0,,,,,-,長崎,長崎,-,2,2,-,0,0,-,0,0,-,0,0
577,長崎,22.0,奥田　達朗,0.0,GK,1988-09-20,185.0,84.0,600,2.0,,,8.0,0.0,1.0,0.0,,,,,鳥栖,磐田,長崎,1,1,2,0,0,0,0,0,0,0,0,0
578,長崎,23.0,米田　隼也,384.0,DF,1995-11-05,173.0,69.0,480,1.0,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
579,長崎,24.0,香川　勇気,7.0,DF,1992-07-02,177.0,70.0,800,2.0,,,,,44.0,3.0,22.0,0.0,,,山口,山口,山口・長崎,3,2,2,22,27,17,0,1,2,1829,2326,1431
581,長崎,26.0,碓井　鉄平,446.0,MF,1991-11-03,174.0,68.0,600,5.0,,,,,15.0,0.0,4.0,0.0,,,長崎,長野・長崎,長崎,2,3,2,3,4,11,0,0,0,223,176,487
582,長崎,27.0,新里　涼,281.0,MF,1995-09-03,180.0,69.0,480,1.0,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
583,長崎,28.0,翁長　聖,2952.0,MF,1995-02-23,171.0,68.0,900,2.0,,,,,38.0,4.0,,,,,-,-,長崎,-,-,2,-,-,38,-,-,4,-,-,3138
584,長崎,29.0,福田　健介,0.0,DF,1984-07-24,174.0,70.0,1500,2.0,,,77.0,2.0,140.0,3.0,,,,,甲府,甲府,長崎,1,1,2,1,10,7,0,0,0,20,394,400
585,長崎,30.0,徳重　健太,2520.0,GK,1984-03-09,187.0,87.0,1400,1.0,,,112.0,0.0,27.0,0.0,,,,,神戸,神戸,神戸,1,1,1,5,0,3,0,0,0,450,0,270
588,長崎,32.0,徳永　悠平,2412.0,DF,1983-09-25,180.0,76.0,6000,1.0,,,359.0,4.0,37.0,3.0,,,9.0,0.0,FC東京,FC東京,FC東京,1,1,1,33,30,24,0,0,0,2917,2533,1722
589,長崎,33.0,北谷　史孝,0.0,DF,1995-08-18,180.0,72.0,900,2.0,,,0.0,0.0,52.0,1.0,9.0,1.0,,,横浜FM,山口,長崎,1,2,2,0,38,14,0,1,0,0,3401,992
593,長崎,37.0,平松　宗,409.0,FW,1992-11-20,184.0,80.0,1200,2.0,,,22.0,0.0,34.0,7.0,,,,,新潟,新潟・水戸,新潟・長崎,1,2,2,13,29,14,0,4,3,616,1777,618
598,鳥栖,1.0,赤星　拓,0.0,GK,1984-04-21,185.0,80.0,750,12.0,,,59.0,0.0,86.0,0.0,,,,,鳥栖,鳥栖,鳥栖,1,1,1,11,0,2,0,0,0,985,0,169
599,鳥栖,2.0,三丸　拡,722.0,DF,1993-07-06,172.0,69.0,600,3.0,,,9.0,0.0,,,,,,,-,鳥栖,鳥栖,-,1,1,-,3,6,-,0,0,-,270,475
600,鳥栖,3.0,高橋　祐治,2367.0,DF,1993-04-11,187.0,80.0,1200,1.0,,,,,71.0,1.0,11.0,1.0,,,讃岐,京都,京都,2,2,2,32,15,23,1,0,0,2626,1208,1983
601,鳥栖,4.0,原川　力,2337.0,MF,1993-08-18,175.0,72.0,1800,2.0,,,37.0,7.0,71.0,1.0,1.0,0.0,,,京都,川崎F,鳥栖,2,1,1,29,4,33,0,0,7,2116,102,2792
602,鳥栖,5.0,キム　ミンヒョク,2058.0,DF,1992-02-27,187.0,73.0,3100,5.0,,korea,118.0,3.0,,,,,1.0,0.0,鳥栖,鳥栖,鳥栖,1,1,1,25,33,33,0,0,3,1930,2970,2916
603,鳥栖,6.0,福田　晃斗,2624.0,MF,1992-05-01,170.0,65.0,1400,4.0,,,58.0,4.0,,,,,,,鳥栖,鳥栖,鳥栖,1,1,1,3,22,29,0,0,4,27,1893,2419
604,鳥栖,7.0,河野　広貴,72.0,MF,1990-03-30,168.0,65.0,2300,2.0,,,126.0,15.0,97.0,17.0,,,,,FC東京,FC東京,FC東京・鳥栖,1,1,1,22,29,15,1,5,0,1311,1688,704
605,鳥栖,8.0,藤田　優人,903.0,DF,1986-05-08,176.0,75.0,2000,3.0,,,112.0,2.0,80.0,2.0,,,,,柏,鳥栖,鳥栖,1,1,1,10,32,23,0,1,0,719,2841,1524
606,鳥栖,9.0,趙　東建,661.0,FW,1986-04-16,180.0,75.0,3000,2.0,,korea,17.0,5.0,,,,,3.0,0.0,KOR,KOR,鳥栖,9,9,1,0,24,17,0,4,5,-,-,922
609,鳥栖,12.0,辻　周吾,0.0,GK,1997-07-21,187.0,80.0,420,3.0,,,0.0,0.0,,,,,,,-,鳥栖,鳥栖,-,1,1,-,0,0,-,0,0,-,0,0
610,鳥栖,13.0,小林　祐三,2126.0,DF,1985-11-15,176.0,72.0,4000,2.0,,,319.0,5.0,70.0,1.0,,,,,横浜FM,横浜FM,鳥栖,1,1,1,32,33,19,2,0,0,2845,2942,1604
611,鳥栖,14.0,高橋　義希,1847.0,MF,1985-05-14,170.0,67.0,4200,13.0,,,212.0,5.0,242.0,20.0,,,,,鳥栖,鳥栖,鳥栖,1,1,1,32,34,34,0,1,1,2445,2845,2842
612,鳥栖,15.0,鄭　昇炫,990.0,DF,1994-04-03,188.0,89.0,2800,2.0,,korea,16.0,1.0,,,,,2.0,0.0,KOR,KOR,KOR・鳥栖,9,9,1,18,19,16,0,1,1,-,-,1331
616,鳥栖,20.0,権田　修一,3060.0,GK,1989-03-03,187.0,83.0,3400,2.0,,,216.0,0.0,20.0,0.0,,,3.0,0.0,FC東京・AUT,AUT,鳥栖,1,9,1,22,15,33,0,0,0,1980,-,2891
618,鳥栖,22.0,池田　圭,297.0,FW,1986-10-20,178.0,72.0,2000,10.0,,,143.0,16.0,74.0,9.0,,,,,鳥栖,鳥栖,鳥栖,1,1,1,26,15,12,1,1,0,1627,158,190
619,鳥栖,23.0,吉田　豊,2029.0,DF,1990-02-17,168.0,72.0,3300,4.0,,,201.0,3.0,60.0,0.0,,,,,鳥栖,鳥栖,鳥栖,1,1,1,31,32,30,1,0,0,2592,2879,2668
620,鳥栖,24.0,安在　和樹,440.0,DF,1994-08-07,172.0,68.0,2000,1.0,,,,,144.0,7.0,,,,,東京V,東京V,東京V,2,2,2,33,35,37,3,0,3,2960,3101,3124
621,鳥栖,25.0,安　庸佑,291.0,MF,1991-08-10,177.0,69.0,2500,2.0,,korea,8.0,0.0,,,,,,,KOR,KOR,KOR・鳥栖,9,9,1,34,32,8,3,4,0,-,-,201
622,鳥栖,26.0,伊藤　遼哉,0.0,MF,1998-05-02,180.0,70.0,480,1.0,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
623,鳥栖,27.0,田川　亨介,978.0,FW,1999-02-11,181.0,70.0,900,2.0,1.0,,24.0,4.0,,,,,,,-,鳥栖,鳥栖,-,1,1,-,0,24,-,0,4,-,0,1128
