id,team,No,name,time_played,position,birthdate,height,weight,salary,nth_year,is_youth,nationality,j1_total_num_played,j1_total_scores,j2_total_num_played,j2_total_scores,j3_total_num_played,j3_total_scores,na_total_num_played,na_total_scores,prev3_team,prev2_team,prev1_team,prev3_div,prev2_div,prev1_div,prev3_num_played,prev2_num_played,prev1_num_played,prev3_scores,prev2_scores,prev1_scores,prev3_time_played,prev2_time_played,prev1_time_played
396,新潟,14.0,田中　達也,175.0,FW,1982-11-27 00:00:00,167.0,61.0,2500,5,,,322.0,64.0,,,,,16.0,3.0,新潟,新潟,新潟,1,1,1,24,13,20,2,1,3,820,427,1264
397,新潟,15.0,本間　勲,40.0,MF,1981-04-19 00:00:00,173.0,67.0,2300,15,,,251.0,9.0,108.0,6.0,29.0,0.0,,,新潟・栃木,栃木,栃木,2,2,3,13,34,29,0,2,0,1038,2866,2449
398,新潟,16.0,平松　宗,83.0,FW,1992-11-20 00:00:00,184.0,80.0,500,3,1.0,,20.0,0.0,22.0,4.0,,,,,-,新潟,新潟・水戸,-,1,2,-,13,29,-,0,4,-,616,1777
399,新潟,17.0,伊藤　優汰,137.0,MF,1992-09-18 00:00:00,172.0,67.0,1200,2,,,18.0,1.0,79.0,9.0,,,,,京都,京都,新潟,2,2,1,14,29,18,1,4,1,798,2087,366
400,新潟,18.0,成岡　翔,349.0,MF,1984-05-31 00:00:00,175.0,70.0,2000,5,,,291.0,35.0,37.0,6.0,,,,,新潟,新潟,新潟,1,1,1,23,26,18,3,1,2,1376,902,798
401,新潟,19.0,矢野　貴章,1645.0,FW,1984-04-05 00:00:00,187.0,78.0,3200,7,,,335.0,44.0,,,,,19.0,2.0,名古屋,名古屋,名古屋,1,1,1,26,28,31,2,3,2,2295,2464,2666
402,新潟,20.0,端山　豪,113.0,MF,1993-04-09 00:00:00,176.0,70.0,400,2,,,17.0,2.0,7.0,0.0,,,,,東京V,新潟,新潟,2,1,1,7,8,9,0,1,1,-,401,401
403,新潟,21.0,守田　達弥,900.0,GK,1990-08-03 00:00:00,191.0,87.0,1500,4,,,109.0,0.0,61.0,0.0,,,,,新潟,新潟,新潟,1,1,1,34,32,30,0,0,0,3060,2880,2631
405,新潟,23.0,酒井　宣福,569.0,MF,1992-11-09 00:00:00,180.0,78.0,800,5,,,21.0,0.0,82.0,14.0,,,,,福岡,福岡,新潟・岡山,2,2,1,37,39,15,7,7,0,2126,2095,507
406,新潟,24.0,川口　尚紀,596.0,DF,1994-05-24 00:00:00,177.0,72.0,800,4,,,61.0,0.0,19.0,1.0,7.0,0.0,,,新潟,新潟,清水,1,1,2,10,29,19,0,0,1,450,2290,1643
408,新潟,26.0,酒井　高聖,2.0,DF,1996-03-20 00:00:00,183.0,78.0,400,3,1.0,,,,,,9.0,0.0,,,新潟,新潟,福島,1,1,3,0,0,5,0,0,0,0,0,378
409,新潟,27.0,堀米　悠斗,2096.0,DF,1994-09-09 00:00:00,168.0,64.0,800,1,,,,,78.0,1.0,18.0,0.0,,,福島,札幌,札幌,3,2,2,18,36,33,0,1,0,1383,2987,2549
411,新潟,30.0,ロメロ　フランク,695.0,MF,1987-08-19 00:00:00,177.0,76.0,2500,1,,peru,31.0,3.0,173.0,19.0,,,,,山形,山形,水戸,2,1,2,28,31,36,1,3,3,1205,2075,2922
414,新潟,33.0,西村　竜馬,180.0,DF,1993-07-02 00:00:00,185.0,78.0,450,3,1.0,,7.0,0.0,,,,,,,沼津,沼津,新潟,4,4,1,24,29,7,1,2,0,-,-,614
415,新潟,34.0,原　輝綺,1459.0,MF,1998-07-30 00:00:00,180.0,72.0,380,1,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
422,新潟,49.0,鈴木　武蔵,660.0,FW,1994-02-11 00:00:00,185.0,74.0,1200,6,,,80.0,6.0,6.0,2.0,3.0,0.0,,,新潟,新潟・水戸,新潟,1,1,1,29,19,14,3,3,0,1372,631,515
423,新潟,50.0,富澤　清太郎,2133.0,DF,1982-07-08 00:00:00,181.0,75.0,2500,1,,,128.0,10.0,196.0,9.0,,,,,横浜FM,横浜FM・千葉,千葉,1,2,2,19,31,21,1,1,3,1318,2222,1444
424,神戸,1.0,前川　黛也,0.0,GK,1994-09-08 00:00:00,191.0,86.0,450,1,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
425,神戸,3.0,渡部　博文,2970.0,DF,1987-07-07 00:00:00,186.0,77.0,3000,18,,,334.0,11.0,53.0,5.0,,,,,柏,仙台,仙台,1,1,1,23,30,33,1,3,3,2074,2831,3171
427,神戸,5.0,岩波　拓也,2586.0,DF,1994-06-18 00:00:00,186.0,72.0,3100,6,1.0,,77.0,3.0,37.0,2.0,1.0,0.0,,,神戸,神戸,神戸,1,1,1,24,30,21,1,1,1,1860,2661,1890
428,神戸,6.0,高橋　峻希,1346.0,DF,1990-05-04 00:00:00,170.0,70.0,2600,4,,,142.0,7.0,47.0,1.0,,,,,神戸,神戸,神戸,1,1,1,28,27,34,1,4,1,2381,2196,3060
429,神戸,7.0,ニウトン,1723.0,MF,1987-04-21 00:00:00,185.0,88.0,8100,2,,brazil,13.0,3.0,,,,,,,BRA,BRA,BRA・神戸,9,9,1,26,24,13,3,2,3,-,-,1114
430,神戸,8.0,ウエスクレイ,590.0,MF,1991-10-11 00:00:00,173.0,69.0,4100,1,,brazil,,,,,,,,,BRA・BRA,BRA,BRA・BRA,9,9,9,54,52,44,14,3,7,-,-,-
437,神戸,11.0,レアンドロ,64.0,FW,1985-02-12 00:00:00,176.0,70.0,21000,3,,brazil,185.0,87.0,59.0,36.0,,,,,柏,神戸,神戸,1,1,1,28,12,31,11,4,19,2349,2157,2711
440,神戸,13.0,小川　慶治朗,1690.0,FW,1992-07-14 00:00:00,170.0,67.0,2700,8,1.0,,107.0,21.0,39.0,16.0,,,,,神戸,神戸,神戸,1,1,1,26,19,7,5,4,1,2057,1374,221
441,神戸,14.0,藤田　直之,1845.0,MF,1987-06-22 00:00:00,175.0,72.0,4300,2,,,159.0,9.0,55.0,4.0,,,1.0,0.0,鳥栖,鳥栖,神戸,1,1,1,31,31,32,1,0,0,2838,2596,2299
442,神戸,15.0,小林　成豪,531.0,MF,1994-01-08 00:00:00,176.0,68.0,750,2,1.0,,20.0,1.0,,,,,,,-,神戸,神戸,-,1,1,-,0,20,-,0,1,-,0,896
443,神戸,16.0,高橋　秀人,1573.0,MF,1987-10-17 00:00:00,184.0,75.0,3900,1,,,148.0,10.0,32.0,4.0,2.0,0.0,7.0,0.0,FC東京,FC東京,FC東京,1,1,1,32,29,19,3,4,0,2819,2052,1087
444,神戸,17.0,田中　英雄,326.0,MF,1983-03-01 00:00:00,172.0,65.0,1900,13,,,191.0,9.0,81.0,8.0,,,,,神戸・京都,神戸,神戸,2,1,1,16,14,13,0,1,0,1033,650,967
445,神戸,18.0,キム　スンギュ,2790.0,GK,1990-09-30 00:00:00,187.0,84.0,7500,2,,korea,34.0,0.0,,,,,22.0,0.0,KOR,KOR,神戸,9,9,1,29,32,34,0,0,0,-,-,3060
446,神戸,19.0,渡邉　千真,2872.0,FW,1986-08-10 00:00:00,182.0,79.0,4600,3,,,235.0,76.0,,,,,1.0,0.0,FC東京,神戸,神戸,1,1,1,26,28,33,3,10,12,1340,2237,2938
447,神戸,21.0,田中　順也,1175.0,FW,1987-07-15 00:00:00,181.0,77.0,5100,1,,,135.0,38.0,24.0,6.0,,,4.0,0.0,柏・POR,POR,柏,1,9,1,12,3,21,5,0,4,979,-,967
448,神戸,22.0,橋本　和,1227.0,DF,1986-09-14 00:00:00,181.0,72.0,2900,2,,,127.0,5.0,29.0,0.0,,,,,柏,浦和,浦和・神戸,1,1,1,32,6,15,3,0,0,2741,136,1183
449,神戸,23.0,松下　佳貴,1638.0,MF,1994-03-03 00:00:00,174.0,67.0,600,2,,,12.0,1.0,,,,,,,-,神戸,神戸,-,1,1,-,1,11,-,0,1,-,8,455
450,神戸,24.0,三原　雅俊,1422.0,MF,1988-08-02 00:00:00,175.0,69.0,2100,10,,,103.0,2.0,38.0,0.0,,,,,長崎,神戸,神戸,2,1,1,35,20,30,0,1,0,3094,1610,2149
451,神戸,25.0,東　隼也,0.0,DF,1997-11-13 00:00:00,176.0,72.0,410,2,1.0,,2.0,0.0,,,,,,,-,神戸,神戸,-,1,1,-,0,2,-,0,0,-,0,113
452,神戸,26.0,山口　真司,0.0,DF,1996-04-26 00:00:00,172.0,64.0,450,3,1.0,,1.0,0.0,,,7.0,0.0,,,神戸,神戸,神戸・大分,1,1,3,0,1,7,0,0,0,0,15,484
453,神戸,28.0,吉丸　絢梓,0.0,GK,1996-03-27 00:00:00,183.0,75.0,380,3,1.0,,,,,,15.0,0.0,,,神戸,神戸,大分,1,1,3,0,0,0,0,0,0,-,-,-
454,神戸,29.0,大森　晃太郎,1704.0,MF,1992-04-28 00:00:00,170.0,70.0,4100,1,,,84.0,11.0,16.0,1.0,2.0,0.0,,,G大阪,G大阪,G大阪,1,1,1,24,30,25,5,3,3,1448,1640,1377
455,神戸,30.0,徳重　健太,270.0,GK,1984-03-09 00:00:00,187.0,87.0,900,13,,,109.0,0.0,27.0,0.0,,,,,神戸,神戸,神戸,1,1,1,7,5,0,0,0,0,630,450,0
456,神戸,31.0,中坂　勇哉,567.0,MF,1997-08-05 00:00:00,171.0,68.0,500,2,1.0,,12.0,1.0,,,,,,,-,-,神戸,-,-,1,-,-,12,-,-,1,-,-,379
457,神戸,33.0,大槻　周平,427.0,FW,1989-05-26 00:00:00,178.0,75.0,2300,1,,,73.0,6.0,33.0,9.0,,,,,湘南,湘南,湘南,2,1,1,15,32,27,4,4,2,1063,2317,1672
458,神戸,34.0,藤谷　壮,1319.0,DF,1997-10-28 00:00:00,178.0,67.0,450,2,1.0,,5.0,0.0,,,,,,,-,神戸,神戸,-,1,1,-,5,0,-,0,0,-,152,0
463,神戸,39.0,伊野波　雅彦,844.0,DF,1985-08-28 00:00:00,179.0,74.0,3700,3,,,218.0,4.0,57.0,2.0,,,20.0,1.0,磐田,磐田,神戸,2,2,1,25,32,27,1,1,0,2233,2822,2340
472,清水,1.0,西部　洋平,0.0,GK,1980-12-01 00:00:00,187.0,79.0,2100,9,,,298.0,0.0,51.0,0.0,,,,,川崎F,川崎F,清水,1,1,2,20,11,6,0,0,0,1800,990,528
474,清水,3.0,犬飼　智也,1421.0,DF,1993-05-12 00:00:00,182.0,77.0,1100,5,1.0,,21.0,0.0,89.0,10.0,,,,,松本,清水,清水,2,1,2,42,20,26,6,0,1,3780,1647,2339
475,清水,4.0,カヌ,900.0,DF,1985-12-29 00:00:00,186.0,83.0,900,1,,brazil,,,,,,,,,THA,THA,THA,9,9,9,30,30,23,7,4,1,-,-,-
476,清水,5.0,鎌田　翔雅,2434.0,DF,1989-06-15 00:00:00,172.0,68.0,1100,3,,,32.0,0.0,107.0,0.0,,,,,岡山,清水,清水,2,1,2,15,11,8,0,0,0,1298,901,598
477,清水,6.0,杉山　浩太,2.0,MF,1985-01-24 00:00:00,177.0,68.0,1400,13,1.0,,180.0,8.0,2.0,0.0,,,,,清水,清水,清水,1,1,2,16,9,2,1,0,0,960,587,14
478,清水,7.0,六平　光成,2215.0,MF,1991-01-16 00:00:00,176.0,66.0,1400,5,,,64.0,1.0,26.0,0.0,,,,,清水,清水,清水,1,1,2,32,25,26,1,0,0,2657,1473,1957
480,清水,9.0,鄭　大世,1878.0,FW,1984-03-02 00:00:00,181.0,80.0,6500,3,,,125.0,50.0,37.0,26.0,,,33.0,15.0,KOR,KOR・清水,清水,9,1,2,28,13,37,7,4,26,-,1027,2842
481,清水,10.0,白崎　凌兵,1886.0,MF,1993-05-18 00:00:00,181.0,70.0,1600,5,,,28.0,2.0,85.0,13.0,0.0,0.0,,,富山,清水,清水,2,1,2,37,20,35,1,2,8,2865,1245,2862
482,清水,11.0,村田　和哉,454.0,FW,1988-10-07 00:00:00,169.0,64.0,1500,5,,,86.0,7.0,36.0,5.0,,,,,清水,清水,清水,1,1,2,29,15,36,3,1,5,462,668,1306
483,清水,13.0,六反　勇治,3060.0,GK,1987-04-10 00:00:00,188.0,80.0,1500,1,,,64.0,0.0,23.0,0.0,,,0.0,0.0,横浜FM,仙台,仙台,1,1,1,0,32,13,0,0,0,0,2880,1163
484,清水,14.0,野津田　岳人,673.0,MF,1994-06-06 00:00:00,177.0,72.0,1700,1,,,80.0,12.0,,,4.0,1.0,,,広島,広島,広島・新潟,1,1,1,18,19,18,2,4,2,715,878,872
485,清水,15.0,ビョン　ジュンボン,0.0,DF,1991-02-05 00:00:00,185.0,82.0,710,2,,koera,0.0,0.0,17.0,1.0,,,,,広島,広島,清水,1,1,2,0,0,17,0,0,1,0,0,1485
486,清水,16.0,村松　大輔,156.0,DF,1989-12-16 00:00:00,176.0,71.0,1100,6,,,141.0,7.0,50.0,0.0,,,,,清水・徳島,清水,神戸,1,1,1,22,3,5,0,0,0,1644,213,300
487,清水,17.0,河井　陽介,248.0,MF,1989-08-04 00:00:00,166.0,59.0,2100,6,,,107.0,2.0,37.0,1.0,,,,,清水,清水,清水,1,1,2,30,13,37,1,0,1,2378,817,3210
488,清水,18.0,長谷川　悠,834.0,FW,1987-07-05 00:00:00,187.0,78.0,2000,2,,,153.0,24.0,100.0,17.0,,,,,大宮,徳島,徳島・清水,1,2,2,17,36,15,2,3,1,482,1991,288
489,清水,19.0,ミッチェル　デューク,1947.0,FW,1991-01-18 00:00:00,186.0,84.0,1700,3,,australia,29.0,1.0,7.0,1.0,,,4.0,2.0,AUS,清水,清水,9,1,2,15,29,7,3,1,1,-,2039,283
490,清水,20.0,竹内　涼,2148.0,MF,1991-03-08 00:00:00,173.0,67.0,1500,8,,,64.0,0.0,60.0,3.0,,,,,清水,清水,清水,1,1,2,18,19,30,0,0,0,1323,1074,2345
491,清水,21.0,高木和　徹,0.0,GK,1995-04-15 00:00:00,185.0,80.0,400,4,1.0,,0.0,0.0,0.0,0.0,14.0,0.0,,,清水,清水,清水,1,1,2,0,0,0,0,0,0,0,0,0
492,清水,22.0,枝村　匠馬,2008.0,MF,1986-11-16 00:00:00,176.0,71.0,3100,11,1.0,,267.0,38.0,23.0,3.0,,,,,名古屋・神戸,清水,清水,1,1,2,27,26,23,0,2,3,1541,1928,1520
493,清水,23.0,北川　航也,1129.0,FW,1996-07-26 00:00:00,180.0,77.0,1100,3,1.0,,7.0,1.0,30.0,9.0,4.0,0.0,,,清水,清水,清水,1,1,2,0,7,30,0,1,9,0,290,969
495,清水,25.0,松原　后,2834.0,DF,1996-08-30 00:00:00,182.0,72.0,710,3,,,7.0,0.0,28.0,1.0,3.0,0.0,,,-,清水,清水,-,1,2,-,7,28,-,0,1,-,378,2497
496,清水,26.0,二見　宏志,2156.0,DF,1992-03-20 00:00:00,179.0,75.0,840,2,,,25.0,1.0,1.0,0.0,,,,,仙台,仙台,仙台・清水,1,1,1,7,13,5,1,0,0,520,974,99
497,清水,27.0,飯田　貴敬,18.0,DF,1994-08-31 00:00:00,180.0,73.0,450,1,,,,,0.0,0.0,,,,,-,-,清水,-,-,2,-,-,0,-,-,0,-,-,0
498,清水,30.0,金子　翔太,1626.0,MF,1995-05-02 00:00:00,163.0,58.0,850,4,,,7.0,0.0,27.0,5.0,18.0,3.0,,,清水,清水・栃木,清水,1,1,2,2,10,22,0,1,4,19,446,769
499,清水,31.0,キム　ボムヨン,0.0,DF,1990-07-29 00:00:00,181.0,72.0,900,2,,korea,29.0,2.0,32.0,1.0,,,,,山形,山形,広島・清水,2,1,2,14,27,10,1,2,0,876,2363,514
501,清水,33.0,立田　悠悟,0.0,DF,1998-06-21 00:00:00,191.0,81.0,370,1,1.0,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
502,清水,43.0,植草　裕樹,0.0,GK,1982-07-02 00:00:00,186.0,80.0,740,2,,,18.0,0.0,38.0,0.0,,,,,神戸・長崎,長崎,長崎・清水,2,2,2,12,11,15,0,0,0,1080,990,1305
504,清水,45.0,角田　誠,1420.0,DF,1983-07-10 00:00:00,180.0,78.0,2100,3,,,321.0,19.0,72.0,1.0,,,,,仙台,川崎F・清水,清水,1,1,2,23,26,23,1,0,1,1787,2246,1981
508,仙台,1.0,シュミット　ダニエル,1800.0,GK,1992-02-03 00:00:00,197.0,88.0,1200,3,,,0.0,0.0,71.0,0.0,,,,,仙台・熊本・仙台,仙台・熊本,松本,2,2,2,4,26,41,0,0,0,360,2340,3690
509,仙台,2.0,永戸　勝也,1364.0,DF,1995-01-15 00:00:00,173.0,73.0,480,1,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
510,仙台,4.0,蜂須賀　孝治,1490.0,DF,1990-07-20 00:00:00,180.0,76.0,600,5,,,53.0,0.0,,,,,,,仙台,仙台,仙台,1,1,1,2,21,9,0,0,0,111,1003,475
511,仙台,5.0,石川　直樹,594.0,DF,1985-09-13 00:00:00,180.0,74.0,1800,5,,,213.0,10.0,66.0,3.0,,,,,仙台,仙台,仙台,1,1,1,32,28,29,1,1,1,2841,2520,2508
515,仙台,7.0,奥埜　博亮,2181.0,MF,1989-08-14 00:00:00,171.0,68.0,800,5,1.0,,68.0,11.0,55.0,7.0,,,,,長崎,仙台,仙台,2,1,1,39,32,34,4,7,4,3120,2311,2437
516,仙台,8.0,野沢　拓也,95.0,MF,1981-08-12 00:00:00,176.0,70.0,3000,4,,,381.0,69.0,,,,,0.0,0.0,鹿島・仙台,仙台,仙台,1,1,1,24,29,18,3,4,3,1319,1943,1130
517,仙台,9.0,平山　相太,0.0,FW,1985-06-06 00:00:00,190.0,85.0,2500,1,,,168.0,33.0,1.0,0.0,,,4.0,3.0,FC東京,FC東京,FC東京,1,1,1,19,2,15,3,0,5,981,29,513
518,仙台,10.0,梁　勇基,1107.0,MF,1982-01-07 00:00:00,173.0,72.0,4000,14,,,217.0,27.0,254.0,47.0,,,21.0,5.0,仙台,仙台,仙台,1,1,1,33,33,26,2,3,0,2880,2931,2112
519,仙台,11.0,石原　直樹,2740.0,FW,1984-08-14 00:00:00,173.0,64.0,2500,1,,,194.0,47.0,143.0,41.0,,,,,広島,浦和,浦和,1,1,1,29,4,6,10,0,0,2472,298,115
520,仙台,13.0,平岡　康裕,2927.0,DF,1986-05-23 00:00:00,183.0,72.0,2000,2,,,213.0,12.0,,,,,,,清水,清水,仙台,1,1,1,34,18,28,5,0,0,3060,1357,2445
521,仙台,14.0,金久保　順,25.0,MF,1987-07-26 00:00:00,172.0,65.0,900,3,,,91.0,8.0,28.0,3.0,,,,,川崎F,仙台,仙台,1,1,1,12,20,14,1,1,2,382,1070,902
522,仙台,16.0,パブロ　ジオゴ,0.0,MF,1992-12-18 00:00:00,175.0,67.0,3500,2,,brazil,6.0,0.0,,,,,,,BRA,BRA・BRA・BRA,BRA・仙台,9,9,1,0,11,6,0,1,0,-,-,143
524,仙台,17.0,富田　晋伍,2169.0,MF,1986-06-20 00:00:00,169.0,64.0,2000,13,,,219.0,4.0,109.0,1.0,,,,,仙台,仙台,仙台,1,1,1,34,34,33,1,0,1,2968,3060,2970
525,仙台,18.0,三田　啓貴,2942.0,MF,1990-09-14 00:00:00,173.0,65.0,1100,2,,,91.0,9.0,,,,,,,FC東京,FC東京,仙台,1,1,1,24,18,31,2,1,4,1197,730,2709
526,仙台,20.0,クリスラン,1009.0,FW,1992-03-13 00:00:00,187.0,85.0,4000,1,,brazil,,,,,,,,,BRA・BRA,BRA・POR,POR,9,9,9,18,13,0,4,2,0,-,-,-
527,仙台,21.0,関　憲太郎,1260.0,GK,1986-03-09 00:00:00,178.0,78.0,1000,7,,,55.0,0.0,59.0,0.0,,,,,仙台,仙台,仙台,1,1,1,33,2,20,0,0,0,2970,180,1717
528,仙台,22.0,石川　慧,0.0,GK,1992-09-30 00:00:00,185.0,83.0,480,5,,,2.0,0.0,,,21.0,0.0,,,秋田,仙台,仙台,3,1,1,21,0,2,0,0,0,1890,0,180
529,仙台,23.0,中野　嘉大,1327.0,MF,1993-02-24 00:00:00,176.0,66.0,600,1,,,25.0,1.0,,,,,,,-,川崎F,川崎F,-,1,1,-,10,15,-,1,0,-,690,315
530,仙台,24.0,差波　優人,0.0,MF,1993-06-28 00:00:00,168.0,68.0,480,2,,,0.0,0.0,,,,,,,-,-,仙台,-,-,1,-,-,0,-,-,0,-,-,0
531,仙台,25.0,菅井　直樹,736.0,MF,1984-09-21 00:00:00,178.0,70.0,2000,15,,,182.0,19.0,186.0,20.0,,,,,仙台,仙台,仙台,1,1,1,30,28,16,3,0,0,2377,2120,565
532,仙台,26.0,藤村　慶太,91.0,MF,1993-09-02 00:00:00,182.0,72.0,480,6,,,30.0,0.0,,,7.0,0.0,,,仙台,仙台,仙台,1,1,1,0,5,25,0,0,0,0,33,1090
533,仙台,27.0,大岩　一貴,3060.0,DF,1989-08-17 00:00:00,182.0,78.0,700,2,,,33.0,1.0,132.0,6.0,,,,,千葉,千葉,仙台,2,2,1,38,35,33,1,2,1,3129,3071,2858
534,仙台,28.0,佐々木　匠,264.0,MF,1998-03-30 00:00:00,166.0,59.0,400,2,1.0,,2.0,0.0,,,,,,,仙台,仙台,仙台,1,1,1,0,0,2,0,0,0,0,0,7
536,仙台,30.0,西村　拓真,1670.0,FW,1996-10-22 00:00:00,178.0,76.0,480,3,,,12.0,1.0,,,14.0,1.0,,,-,仙台,仙台,-,1,1,-,0,12,-,0,1,-,0,290
537,仙台,31.0,茂木　駿佑,230.0,MF,1996-10-02 00:00:00,168.0,64.0,500,3,1.0,,19.0,0.0,11.0,0.0,1.0,0.0,,,仙台,仙台・金沢,仙台,1,1,1,0,22,8,0,0,0,0,1422,225
538,仙台,32.0,小島　雅也,7.0,DF,1997-11-09 00:00:00,170.0,64.0,400,2,1.0,,2.0,0.0,,,,,,,-,仙台,仙台,-,1,1,-,0,2,-,0,0,-,0,62
539,仙台,33.0,常田　克人,0.0,DF,1997-11-27 00:00:00,187.0,82.0,400,2,,,0.0,0.0,,,,,,,-,-,仙台,-,-,1,-,-,0,-,-,0,-,-,0
540,仙台,34.0,椎橋　慧也,810.0,MF,1997-06-20 00:00:00,178.0,70.0,400,2,,,0.0,0.0,,,,,,,-,-,仙台,-,-,1,-,-,0,-,-,0,-,-,0
542,仙台,50.0,増嶋　竜也,1767.0,DF,1985-04-22 00:00:00,179.0,75.0,2500,1,,,243.0,11.0,,,,,,,柏,柏,柏,1,1,1,16,2,17,1,0,0,1371,135,1110
547,川崎F,1.0,チョン　ソンリョン,2895.0,GK,1985-01-04 00:00:00,191.0,91.0,7500,2,,korea,29.0,0.0,,,,,66.0,0.0,KOR,KOR,川崎F,9,9,1,34,19,29,0,0,0,-,-,2552
548,川崎F,2.0,登里　享平,1478.0,DF,1990-11-13 00:00:00,168.0,68.0,1200,9,,,109.0,6.0,,,,,,,川崎F,川崎F,川崎F,1,1,1,19,1,14,1,0,0,1544,5,842
549,川崎F,3.0,奈良　竜樹,2025.0,DF,1993-09-19 00:00:00,180.0,74.0,1000,2,,,34.0,1.0,81.0,0.0,7.0,1.0,,,札幌,FC東京,川崎F,2,1,1,39,0,12,0,0,0,3510,0,1009
551,川崎F,5.0,谷口　彰悟,3060.0,DF,1991-07-15 00:00:00,183.0,75.0,2500,4,,,98.0,4.0,,,,,2.0,0.0,川崎F,川崎F,川崎F,1,1,1,30,34,34,1,2,1,2687,3060,2883
552,川崎F,6.0,田坂　祐介,735.0,MF,1985-07-08 00:00:00,171.0,67.0,3200,9,,,135.0,15.0,,,,,,,GER,川崎F,川崎F,9,1,1,22,12,18,3,3,1,-,810,879
553,川崎F,7.0,車屋　紳太郎,3041.0,DF,1992-04-05 00:00:00,178.0,75.0,1500,3,,,62.0,1.0,,,,,,,川崎F,川崎F,川崎F,1,1,1,2,30,30,0,0,1,175,2030,2546
554,川崎F,8.0,阿部　浩之,2252.0,MF,1989-07-05 00:00:00,170.0,68.0,3500,1,,,105.0,16.0,30.0,5.0,2.0,0.0,,,G大阪,G大阪,G大阪,1,1,1,30,33,27,7,4,3,2274,1967,1731
555,川崎F,9.0,森本　貴幸,155.0,FW,1988-05-07 00:00:00,180.0,77.0,2200,2,,,51.0,7.0,79.0,17.0,,,10.0,3.0,千葉,千葉,川崎F,2,2,1,34,27,11,10,5,2,2108,1763,263
556,川崎F,10.0,大島　僚太,2117.0,MF,1993-01-23 00:00:00,168.0,64.0,2700,7,,,121.0,5.0,,,1.0,0.0,1.0,0.0,川崎F,川崎F,川崎F,1,1,1,28,28,24,0,0,2,2496,2449,2061
557,川崎F,11.0,小林　悠,2951.0,FW,1987-09-23 00:00:00,177.0,72.0,7800,8,,,167.0,55.0,5.0,0.0,,,8.0,0.0,川崎F,川崎F,川崎F,1,1,1,30,18,32,12,5,15,2515,1153,2818
558,川崎F,13.0,三好　康児,455.0,MF,1997-03-26 00:00:00,167.0,64.0,650,3,1.0,,18.0,4.0,,,8.0,1.0,,,川崎F,川崎F,川崎F,1,1,1,0,3,15,0,0,4,0,32,468
559,川崎F,14.0,中村　憲剛,2654.0,MF,1980-10-31 00:00:00,175.0,66.0,10000,15,,,373.0,58.0,75.0,9.0,,,68.0,6.0,川崎F,川崎F,川崎F,1,1,1,30,33,31,3,2,9,2545,2781,2785
560,川崎F,16.0,長谷川　竜也,952.0,MF,1994-03-07 00:00:00,164.0,60.0,480,2,,,2.0,1.0,,,,,,,-,川崎F,川崎F,-,1,1,-,0,2,-,0,1,-,0,121
561,川崎F,17.0,武岡　優斗,183.0,MF,1986-06-24 00:00:00,178.0,73.0,1500,4,,,52.0,1.0,135.0,14.0,,,,,川崎F,川崎F,川崎F,1,1,1,4,30,18,0,1,0,315,2170,619
562,川崎F,18.0,エウシーニョ,1864.0,DF,1989-11-30 00:00:00,180.0,78.0,7000,3,,brazil,67.0,13.0,,,,,,,BRA,川崎F,川崎F,9,1,1,11,34,33,2,8,5,-,3007,2885
563,川崎F,19.0,森谷　賢太郎,765.0,MF,1988-09-21 00:00:00,173.0,65.0,1600,5,,,92.0,10.0,,,,,,,川崎F,川崎F,川崎F,1,1,1,27,22,19,2,2,4,2095,1382,874
564,川崎F,20.0,知念　慶,58.0,FW,1995-03-17 00:00:00,177.0,73.0,450,1,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
565,川崎F,21.0,エドゥアルド　ネット,2530.0,MF,1988-10-24 00:00:00,185.0,76.0,3500,2,,brazil,27.0,2.0,,,,,,,BRA,BRA,川崎F,9,9,1,33,28,27,0,0,2,-,-,2148
566,川崎F,22.0,ハイネル,648.0,MF,1990-09-05 00:00:00,172.0,64.0,4000,1,,brazil,,,,,,,,,BRA,BRA,BRA,9,9,9,30,42,37,4,8,2,-,-,-
567,川崎F,23.0,エドゥアルド,1089.0,DF,1993-04-27 00:00:00,184.0,84.0,3600,2,,brazil,60.0,3.0,34.0,4.0,,,,,栃木・柏,柏,川崎F,2,1,1,25,29,25,3,2,0,2198,2548,1734
568,川崎F,24.0,安藤　駿介,0.0,GK,1990-08-10 00:00:00,185.0,81.0,600,8,1.0,,15.0,0.0,,,,,,,川崎F,川崎F,川崎F,1,1,1,0,0,0,0,0,0,0,0,0
569,川崎F,25.0,狩野　健太,10.0,MF,1986-05-02 00:00:00,177.0,70.0,1800,2,,,146.0,13.0,,,,,,,柏,柏,川崎F,1,1,1,13,3,5,1,0,1,447,61,241
571,川崎F,27.0,大塚　翔平,169.0,FW,1990-04-11 00:00:00,177.0,72.0,700,2,,,18.0,3.0,73.0,7.0,,,,,千葉,北九州,川崎F,2,2,1,19,16,12,2,1,2,1095,621,703
